,ID 1224,ID 1224,ID 1224,ID 1224,ID 1224,ID 1224,ID 1224,ID 1047,ID 1047,ID 1047,ID 1047,ID 1047,ID 1047,ID 1047,ID 860,ID 860,ID 860,ID 860,ID 860,ID 860,ID 860,ID 307,ID 307,ID 307,ID 307,ID 307,ID 307,ID 307,ID 1141,ID 1141,ID 1141,ID 1141,ID 1141,ID 1141,ID 1141,ID 617,ID 617,ID 617,ID 617,ID 617,ID 617,ID 617,ID 1006,ID 1006,ID 1006,ID 1006,ID 1006,ID 1006,ID 1006,ID 1266,ID 1266,ID 1266,ID 1266,ID 1266,ID 1266,ID 1266,ID 940,ID 940,ID 940,ID 940,ID 940,ID 940,ID 940,ID 996,ID 996,ID 996,ID 996,ID 996,ID 996,ID 996,ID 1124,ID 1124,ID 1124,ID 1124,ID 1124,ID 1124,ID 1124,ID 1183,ID 1183,ID 1183,ID 1183,ID 1183,ID 1183,ID 1183,ID 718,ID 718,ID 718,ID 718,ID 718,ID 718,ID 718,ID 823,ID 823,ID 823,ID 823,ID 823,ID 823,ID 823,ID 639,ID 639,ID 639,ID 639,ID 639,ID 639,ID 639
,PIHLSTROM,PIHLSTROM,PIHLSTROM,PIHLSTROM,PIHLSTROM,PIHLSTROM,PIHLSTROM,BALTUS,BALTUS,BALTUS,BALTUS,BALTUS,BALTUS,BALTUS,FARKEN,FARKEN,FARKEN,FARKEN,FARKEN,FARKEN,FARKEN,INGEBRIGTSEN,INGEBRIGTSEN,INGEBRIGTSEN,INGEBRIGTSEN,INGEBRIGTSEN,INGEBRIGTSEN,INGEBRIGTSEN,NADER,NADER,NADER,NADER,NADER,NADER,NADER,DEBJANI,DEBJANI,DEBJANI,DEBJANI,DEBJANI,DEBJANI,DEBJANI,RIVA,RIVA,RIVA,RIVA,RIVA,RIVA,RIVA,HABZ,HABZ,HABZ,HABZ,HABZ,HABZ,HABZ,COSCORAN,COSCORAN,COSCORAN,COSCORAN,COSCORAN,COSCORAN,COSCORAN,MESLEK,MESLEK,MESLEK,MESLEK,MESLEK,MESLEK,MESLEK,WYDERKA,WYDERKA,WYDERKA,WYDERKA,WYDERKA,WYDERKA,WYDERKA,ELMER,ELMER,ELMER,ELMER,ELMER,ELMER,ELMER,FONTES,FONTES,FONTES,FONTES,FONTES,FONTES,FONTES,FOGG,FOGG,FOGG,FOGG,FOGG,FOGG,FOGG,VERMEULEN,VERMEULEN,VERMEULEN,VERMEULEN,VERMEULEN,VERMEULEN,VERMEULEN
Time,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail
02:20.948,-89.763,63.727,6.967,-0.094,950.400,938.773,108.67,-89.736,61.82,7.018,-0.093,944.663,940.415,107.31,-87.131,65.505,7.026,-0.077,941.939,935.906,108.07,-85.413,68.62,6.986,-0.073,935.381,932.385,108.89,-87.948,64.091,7.006,-0.045,939.468,937.552,107.66,-86.887,66.582,7.110,0.020,939.997,934.889,108.64,-89.027,63.028,6.944,-0.138,955.639,939.024,107.70,-88.529,64.492,6.907,-0.079,949.039,937.524,108.39,-89.216,65.141,7.140,-0.080,963.733,937.343,109.34,-88.883,66.87,7.113,-0.083,952.982,935.826,110.39,-87.167,67.226,6.996,-0.087,950.717,934.525,109.34,-87.938,65.909,6.980,-0.088,947.098,936.010,108.80,-85.224,69.277,7.046,-0.046,948.488,931.788,109.27,-89.84,63.08,6.777,-0.207,944.345,939.376,108.12,0,0,0.000,0.000,8.000,8.000,.00
02:21.048,-90.128,63.091,6.957,-0.094,950.400,939.507,108.53,-89.975,61.319,7.031,-0.080,946.120,940.971,107.17,-87.567,64.874,7.004,-0.084,941.939,936.685,107.93,-85.729,68.182,6.973,-0.076,935.381,932.924,108.92,-88.358,63.406,7.016,-0.037,939.468,938.366,107.51,-87.303,65.926,7.121,0.025,939.997,935.665,108.52,-89.413,62.43,6.951,-0.127,955.639,939.734,107.52,-88.963,63.89,6.920,-0.067,949.039,938.239,108.20,-89.557,64.523,7.116,-0.088,963.733,937.983,109.15,-89.227,66.244,7.106,-0.082,954.426,936.417,110.13,-87.608,66.735,6.989,-0.086,950.717,935.188,109.17,-88.37,65.427,6.965,-0.091,948.833,936.648,108.79,-85.687,68.734,7.033,-0.050,948.488,932.465,109.25,-90.179,62.796,6.739,-0.217,945.491,939.790,108.13,0,0,0.000,0.000,8.000,8.000,.00
02:21.148,-90.456,62.484,6.946,-0.095,951.830,940.137,108.34,-90.335,60.635,7.044,-0.067,946.120,941.744,106.98,-88.082,64.18,6.983,-0.091,943.420,937.549,107.79,-86.097,67.531,6.960,-0.078,936.560,933.664,108.83,-88.716,62.85,7.027,-0.028,941.025,939.027,107.31,-87.616,65.349,7.133,0.030,941.526,936.311,108.35,-89.739,61.743,6.957,-0.115,957.194,940.485,107.37,-89.285,63.298,6.933,-0.055,950.365,938.914,108.08,-89.932,63.896,7.093,-0.097,965.089,938.708,108.95,-89.626,65.537,7.100,-0.081,954.426,937.228,109.93,-88.082,66.176,6.982,-0.084,952.200,935.920,109.14,-88.639,64.887,6.951,-0.093,948.833,937.250,108.75,-86.116,68.14,7.021,-0.055,949.896,933.197,109.19,-90.531,62.383,6.702,-0.227,945.491,940.261,108.17,0,0,0.000,0.000,8.000,8.000,.00
02:21.248,-90.791,61.868,6.936,-0.096,951.830,940.838,108.14,-90.62,59.935,7.058,-0.055,947.448,942.489,106.75,-88.547,63.497,6.962,-0.098,943.420,938.379,107.67,-86.451,66.886,6.947,-0.081,936.560,934.388,108.63,-89.127,62.198,7.037,-0.020,941.025,939.796,107.17,-88.012,64.74,7.144,0.035,941.526,937.038,108.16,-89.986,61.133,6.966,-0.102,957.194,941.142,107.11,-89.597,62.702,6.937,-0.049,950.365,939.587,107.89,-90.318,63.302,7.079,-0.099,965.089,939.416,108.77,-90.057,64.784,7.082,-0.084,955.945,937.994,109.72,-88.516,65.612,6.981,-0.079,952.200,936.563,109.08,-89.104,64.095,6.931,-0.098,950.072,938.129,108.56,-86.415,67.596,7.013,-0.055,949.896,933.810,109.08,-90.899,62.028,6.695,-0.216,945.491,940.743,108.13,0,0,0.000,0.000,8.000,8.000,.00
02:21.348,-91.089,61.313,6.931,-0.094,953.221,941.468,107.95,-90.869,59.266,7.047,-0.057,947.448,943.204,106.46,-88.937,62.885,6.980,-0.083,945.109,939.104,107.51,-86.904,66.162,6.961,-0.070,938.043,935.241,108.43,-89.465,61.546,7.051,-0.012,942.457,940.542,107.00,-88.413,64.135,7.144,0.033,942.907,937.763,108.01,-90.195,60.559,6.983,-0.088,958.611,941.750,106.86,-89.973,61.897,6.945,-0.043,951.718,940.450,107.69,-90.618,62.768,7.072,-0.096,966.534,939.989,108.63,-90.417,64.07,7.069,-0.086,955.945,938.792,109.49,-88.904,65.001,6.988,-0.071,953.644,937.294,108.99,-89.556,63.369,6.937,-0.090,950.072,938.985,108.33,-86.857,67.093,7.003,-0.057,951.240,934.458,108.90,-91.258,61.651,6.684,-0.210,946.983,941.239,108.14,0,0,0.000,0.000,8.000,8.000,.00
02:21.448,-91.4,60.732,6.925,-0.092,953.221,942.060,107.76,-91.108,58.527,7.036,-0.060,948.917,943.977,106.16,-89.282,62.22,6.999,-0.068,945.109,939.854,107.35,-87.337,65.477,6.975,-0.058,938.043,936.046,108.23,-89.73,60.979,7.065,-0.004,942.457,941.168,106.78,-88.798,63.443,7.143,0.031,942.907,938.548,107.87,-90.506,59.935,6.999,-0.075,958.611,942.445,106.60,-90.219,61.172,6.953,-0.036,951.718,941.210,107.39,-91.097,61.961,7.065,-0.094,966.534,940.890,108.46,-90.639,63.454,7.057,-0.088,957.611,939.440,109.24,-89.394,64.178,6.995,-0.064,953.644,938.199,108.83,-90.084,62.532,6.943,-0.081,951.845,939.973,108.13,-87.315,66.441,6.994,-0.059,951.240,935.255,108.86,-91.561,61.318,6.673,-0.205,946.983,941.672,108.12,0,0,0.000,0.000,8.000,8.000,.00
02:21.549,-91.731,60.174,6.920,-0.090,954.516,942.704,107.57,-91.401,57.931,7.025,-0.062,948.917,944.635,105.81,-89.662,61.515,7.017,-0.054,946.590,940.657,107.13,-87.832,64.749,6.989,-0.047,939.708,936.933,108.06,-90.063,60.38,7.079,0.004,943.817,941.852,106.57,-89.153,62.773,7.142,0.029,944.423,939.308,107.65,-90.771,59.222,7.016,-0.062,959.916,943.206,106.38,-90.534,60.508,6.961,-0.030,953.369,941.946,107.05,-91.537,61.189,7.058,-0.092,968.085,941.770,108.23,-91.018,62.755,7.044,-0.090,957.611,940.142,108.96,-89.893,63.107,7.002,-0.056,955.332,939.378,108.59,-90.628,61.663,6.949,-0.073,951.845,940.951,107.92,-87.731,65.886,6.984,-0.061,952.711,935.949,108.72,-91.72,60.979,6.662,-0.200,946.983,941.984,108.10,0,0,0.000,0.000,8.000,8.000,.00
02:21.648,-91.932,59.447,6.914,-0.088,954.516,943.452,107.41,-91.698,57.437,7.014,-0.065,950.353,945.202,105.59,-90.024,60.86,7.036,-0.039,946.590,941.405,106.90,-88.277,64.025,7.003,-0.035,939.708,937.784,107.89,-90.418,59.677,7.093,0.012,943.817,942.649,106.38,-89.381,62.163,7.142,0.027,944.423,939.951,107.43,-90.99,58.606,7.032,-0.048,959.916,943.858,106.06,-90.921,59.753,6.969,-0.024,953.369,942.767,106.80,-91.909,60.466,7.052,-0.090,968.085,942.503,107.99,-91.392,62.129,7.032,-0.092,959.056,940.870,108.73,-90.239,62.421,7.009,-0.048,956.506,940.098,108.19,-90.752,61.125,6.955,-0.064,953.859,941.488,107.69,-88.21,65.19,6.975,-0.063,952.711,936.762,108.62,-91.903,60.437,6.651,-0.194,948.315,942.528,107.97,0,0,0.000,0.000,8.000,8.000,.00
02:21.748,-92.186,58.795,6.909,-0.086,955.899,944.094,107.04,-91.999,56.926,7.003,-0.068,950.353,945.785,105.45,-90.351,60.233,7.054,-0.024,948.132,942.110,106.69,-88.744,63.273,7.017,-0.024,941.436,938.671,107.69,-90.79,59.033,7.107,0.020,945.289,943.388,106.13,-89.667,61.587,7.141,0.025,945.829,940.594,107.16,-91.188,57.849,7.049,-0.035,961.330,944.639,105.78,-91.237,59.069,6.977,-0.017,954.944,943.549,106.54,-92.163,59.807,7.045,-0.088,969.779,943.211,107.75,-91.702,61.776,7.020,-0.094,960.253,941.326,108.56,-90.599,61.831,7.015,-0.040,957.952,940.787,107.95,-91.09,60.533,6.961,-0.056,955.073,942.122,107.39,-88.618,64.544,6.965,-0.064,954.242,937.528,108.47,-92.131,59.681,6.640,-0.189,949.670,943.314,107.72,0,0,0.000,0.000,8.000,8.000,.00
02:21.848,-92.473,58.093,6.871,-0.100,955.899,944.853,106.76,-92.275,56.366,6.962,-0.084,951.500,946.381,105.31,-90.676,59.563,7.081,-0.009,948.132,942.854,106.48,-89.175,62.568,7.040,-0.011,941.436,939.497,107.49,-91.096,58.205,7.123,0.027,945.289,944.272,105.94,-89.982,60.952,7.142,0.024,945.829,941.304,106.95,-91.44,57.149,7.041,-0.037,961.330,945.383,105.39,-91.469,58.58,6.952,-0.028,954.944,944.048,106.28,-92.459,59.075,7.072,-0.069,969.779,943.983,107.46,-92.057,61.223,7.028,-0.086,960.253,941.976,108.53,-90.855,61.342,7.044,-0.023,957.952,941.339,107.78,-91.252,59.819,6.966,-0.050,955.073,942.844,107.21,-88.961,63.962,6.973,-0.057,954.242,938.176,108.30,-92.383,58.531,6.705,-0.146,949.670,944.410,107.35,0,0,0.000,0.000,8.000,8.000,.00
02:21.948,-92.689,57.486,6.833,-0.115,957.356,945.497,106.47,-92.533,55.682,6.921,-0.101,951.500,947.109,105.11,-91.09,58.885,7.107,0.006,949.583,943.641,106.24,-89.573,61.878,7.064,0.003,943.149,940.291,107.30,-91.389,57.588,7.139,0.034,946.910,944.954,105.57,-90.216,60.417,7.143,0.023,947.180,941.887,106.73,-91.657,56.539,7.033,-0.039,962.853,946.030,105.07,-91.846,58.295,6.928,-0.040,956.245,944.447,106.10,-92.787,58.398,7.100,-0.051,971.282,944.675,107.15,-92.633,60.624,7.037,-0.077,960.253,942.641,108.39,-91.035,60.822,7.074,-0.006,957.952,941.885,107.62,-91.312,59.292,6.970,-0.044,955.073,943.353,106.82,-89.291,63.365,6.981,-0.050,955.681,938.858,108.13,-92.598,57.191,6.770,-0.104,950.852,945.743,106.71,0,0,0.000,0.000,8.000,8.000,.00
02:22.048,-92.877,57.98,6.796,-0.129,957.356,945.511,106.19,-92.669,55.013,6.881,-0.118,952.885,947.790,104.80,-91.419,58.244,7.134,0.021,949.583,944.347,106.05,-89.96,61.201,7.087,0.016,943.149,941.070,107.09,-91.661,56.903,7.155,0.041,946.910,945.690,105.34,-90.495,59.708,7.144,0.022,947.180,942.650,106.51,-91.89,55.808,7.024,-0.041,962.853,946.804,104.79,-92.146,57.687,6.904,-0.051,956.245,945.121,106.17,-93.035,57.661,7.128,-0.032,971.282,945.452,106.90,-92.991,60.005,7.045,-0.068,961.738,943.355,108.37,-91.342,60.074,7.103,0.011,959.069,942.645,107.38,-91.393,58.75,6.975,-0.038,956.345,943.883,106.49,-89.635,62.73,6.989,-0.042,955.681,939.581,107.94,-92.778,55.789,6.836,-0.062,952.215,947.077,105.92,0,0,0.000,0.000,8.000,8.000,.00
02:22.148,-93.22,57.675,6.758,-0.144,945.511,945.511,106.67,-92.724,54.517,6.840,-0.135,952.885,948.265,104.43,-91.567,57.511,7.160,0.036,951.073,945.087,105.83,-90.263,60.579,7.111,0.029,944.724,941.762,106.89,-91.934,56.265,7.171,0.049,948.338,946.380,105.05,-90.829,58.997,7.146,0.022,948.554,943.435,106.21,-92.086,55.118,7.016,-0.043,964.265,947.523,104.44,-92.436,57.09,6.880,-0.062,957.377,945.781,105.95,-93.302,56.819,7.155,-0.013,972.832,946.239,106.56,-93.308,59.261,7.054,-0.059,961.738,944.043,108.18,-91.671,59.282,7.132,0.028,959.069,943.502,107.07,-91.589,58.047,6.980,-0.032,956.345,944.605,106.17,-89.981,62.152,6.996,-0.035,957.085,940.226,107.74,-92.989,54.646,6.901,-0.020,953.622,948.203,105.05,0,0,0.000,0.000,8.000,8.000,.00
02:22.248,-93.633,57.27,6.727,-0.156,945.986,945.986,106.70,-92.916,53.974,6.798,-0.153,954.058,948.838,104.12,-91.761,56.844,7.168,0.039,951.073,945.780,105.41,-90.516,60.042,7.126,0.035,944.724,942.351,106.66,-92.144,55.532,7.184,0.054,948.338,947.142,104.79,-91.101,58.309,7.144,0.021,948.554,944.176,105.94,-92.379,54.415,7.012,-0.044,964.265,948.281,104.09,-92.773,56.622,6.849,-0.077,957.377,946.277,105.73,-93.518,56.071,7.181,0.002,972.832,947.019,106.15,-93.515,58.253,7.060,-0.053,963.251,945.061,107.88,-91.946,58.595,7.154,0.039,960.728,944.199,106.74,-91.893,57.393,6.966,-0.039,957.613,945.310,105.81,-90.35,61.41,7.004,-0.029,957.085,941.054,107.57,-93.206,53.517,7.005,0.039,954.784,949.351,104.39,0,0,0.000,0.000,8.000,8.000,.00
02:22.348,-93.788,56.324,6.732,-0.146,947.407,946.853,106.70,-93.127,53.507,6.779,-0.155,955.139,949.342,103.87,-91.98,56.165,7.174,0.039,952.533,946.488,105.08,-90.815,59.597,7.139,0.040,946.009,942.878,106.46,-92.327,54.829,7.177,0.048,949.784,947.868,104.42,-91.358,57.65,7.149,0.022,950.049,944.885,105.65,-92.673,53.588,7.007,-0.044,965.743,949.154,103.80,-93.106,56.19,6.849,-0.073,958.599,946.787,105.64,-93.729,55.123,7.192,0.008,974.470,947.980,105.78,-93.696,57.412,7.091,-0.035,964.287,945.913,107.32,-92.182,57.684,7.164,0.043,962.397,945.137,106.45,-92.087,56.864,6.951,-0.045,958.890,945.873,105.56,-90.65,60.808,7.012,-0.024,958.586,941.727,107.31,-93.411,52.5,7.086,0.079,956.961,950.359,103.75,0,0,0.000,0.000,8.000,8.000,.00
02:22.448,-93.859,55.045,6.737,-0.135,947.407,948.023,106.15,-93.339,53.191,6.760,-0.157,955.139,949.699,103.69,-92.139,55.419,7.180,0.040,952.533,947.249,104.75,-91.212,58.971,7.152,0.044,946.009,943.609,106.36,-92.485,54.018,7.170,0.041,949.784,948.692,104.06,-91.641,56.952,7.154,0.024,950.049,945.637,105.36,-92.811,53.41,7.001,-0.045,965.743,949.360,103.42,-93.458,55.786,6.850,-0.069,958.599,947.274,105.57,-93.929,54.338,7.202,0.013,974.470,948.727,105.25,-93.933,56.601,7.123,-0.017,964.287,946.629,106.85,-92.425,56.956,7.174,0.046,962.397,945.904,105.97,-92.436,56.212,6.936,-0.050,958.890,946.574,105.32,-90.991,60.114,7.020,-0.018,958.586,942.470,107.10,-93.548,51.545,7.167,0.119,956.961,951.323,103.17,0,0,0.000,0.000,8.000,8.000,.00
02:22.548,-94.106,53.947,6.742,-0.125,949.643,949.148,105.29,-93.507,52.645,6.742,-0.158,955.139,950.234,103.61,-92.356,54.693,7.185,0.041,954.007,948.005,104.34,-91.562,58.404,7.164,0.049,947.286,944.245,106.20,-92.649,53.32,7.163,0.035,951.335,949.409,103.59,-91.818,56.378,7.160,0.025,951.509,946.237,105.07,-93.016,53.093,6.996,-0.045,966.835,949.722,103.39,-93.703,55.158,6.850,-0.066,959.679,947.974,105.53,-94.139,53.562,7.213,0.019,976.251,949.530,104.84,-94.135,55.858,7.154,0.001,965.990,947.399,106.44,-92.563,56.602,7.184,0.049,963.545,946.236,105.63,-92.667,55.531,6.921,-0.056,960.344,947.293,105.11,-91.322,59.381,7.028,-0.013,960.031,943.275,106.85,-93.708,50.677,7.249,0.158,958.807,952.177,102.60,0,0,0.000,0.000,8.000,8.000,.00
02:22.648,-94.21,53.731,6.747,-0.114,950.808,949.383,104.69,-93.524,51.474,6.723,-0.160,955.139,951.388,103.35,-92.517,53.97,7.191,0.042,954.007,948.747,103.98,-91.822,57.723,7.177,0.054,947.286,944.976,106.04,-92.859,52.572,7.157,0.029,951.335,950.186,103.22,-92.025,55.744,7.165,0.027,951.509,946.905,104.79,-93.243,52.515,6.990,-0.045,966.835,950.313,103.31,-93.466,54.268,6.850,-0.062,959.679,948.712,105.26,-94.317,52.836,7.224,0.025,976.251,950.197,104.44,-94.336,55.017,7.186,0.019,965.990,948.165,106.06,-92.745,56.044,7.195,0.052,963.545,946.823,105.48,-92.994,54.879,6.906,-0.061,960.344,947.980,104.79,-91.591,58.736,7.035,-0.007,960.031,943.973,106.56,-93.85,49.75,7.330,0.198,958.807,953.114,102.10,0,0,0.000,0.000,8.000,8.000,.00
02:22.748,-94.229,52.403,6.752,-0.104,950.808,950.606,104.61,-93.541,50.718,6.714,-0.155,957.217,952.114,102.53,-92.673,53.287,7.188,0.038,955.510,949.447,103.58,-92.003,57.009,7.204,0.065,948.667,945.709,105.74,-93.001,51.978,7.141,0.020,952.839,950.795,102.84,-92.205,54.932,7.172,0.028,952.786,947.734,104.49,-93.557,52.27,7.002,-0.037,966.835,950.612,103.07,-93.598,53.717,6.862,-0.053,961.192,949.250,104.46,-94.549,52.178,7.225,0.024,977.794,950.886,104.05,-94.574,53.848,7.225,0.036,967.616,949.356,105.61,-93.009,55.33,7.180,0.043,963.545,947.583,105.21,-93.172,54.168,6.908,-0.057,960.344,948.711,104.56,-91.869,58.143,7.070,0.010,961.533,944.598,106.30,-94.014,49.21,7.354,0.199,958.807,953.671,101.54,0,0,0.000,0.000,8.000,8.000,.00
02:22.848,-94.372,51.376,6.800,-0.074,952.315,951.641,103.68,-93.588,50.026,6.719,-0.145,957.217,952.806,102.01,-92.863,52.607,7.177,0.030,955.510,950.152,103.21,-92.229,56.293,7.205,0.063,948.667,946.437,105.37,-93.121,51.652,7.117,0.007,952.839,951.138,102.52,-92.348,54.089,7.187,0.034,952.786,948.591,104.04,-93.502,51.162,7.013,-0.029,968.196,951.690,103.12,-93.8,52.705,6.873,-0.045,961.192,950.230,104.17,-94.735,51.721,7.226,0.023,977.794,951.362,103.75,-94.845,53.026,7.264,0.054,968.808,950.107,104.95,-93.188,54.53,7.166,0.033,964.899,948.363,104.89,-93.333,53.651,6.910,-0.052,961.802,949.251,104.19,-92.179,57.442,7.105,0.028,961.533,945.363,106.07,-94.203,48.735,7.378,0.200,960.314,954.125,101.27,0,0,0.000,0.000,8.000,8.000,.00
02:22.948,-94.555,50.656,6.849,-0.045,953.353,952.308,103.06,-93.647,49.217,6.724,-0.134,958.665,953.616,101.55,-92.993,51.991,7.165,0.022,956.909,950.781,102.86,-92.334,55.602,7.206,0.060,950.160,947.129,105.02,-93.295,51.073,7.094,-0.006,952.839,951.740,102.37,-92.588,53.302,7.203,0.040,954.462,949.412,103.55,-93.546,50.034,7.024,-0.021,969.306,952.793,102.29,-93.962,51.437,6.885,-0.036,962.796,951.506,103.59,-94.959,51.091,7.227,0.023,978.984,951.985,103.56,-95.053,52.17,7.303,0.071,968.808,950.988,104.56,-93.475,53.714,7.151,0.023,964.899,949.224,104.45,-93.474,52.927,6.913,-0.048,961.802,949.987,103.93,-92.45,56.822,7.140,0.046,962.954,945.993,105.80,-94.344,48.281,7.403,0.201,960.314,954.588,101.07,0,0,0.000,0.000,8.000,8.000,.00
02:23.048,-94.538,49.094,6.897,-0.016,953.353,953.855,102.68,-93.677,48.52,6.728,-0.124,958.665,954.299,101.02,-93.185,51.42,7.154,0.015,956.909,951.378,102.52,-92.458,54.871,7.207,0.058,950.160,947.865,104.61,-93.459,50.572,7.070,-0.019,954.389,952.249,102.08,-92.782,52.582,7.218,0.046,954.462,950.161,103.16,-93.513,49.368,7.036,-0.013,970.434,953.450,101.53,-94.051,50.699,6.896,-0.028,964.075,952.200,102.81,-95.093,50.424,7.228,0.022,978.984,952.608,103.27,-95.238,51.287,7.343,0.089,970.561,951.882,104.10,-93.59,53.163,7.137,0.013,966.587,949.787,104.08,-93.582,52.205,6.915,-0.043,963.079,950.680,103.52,-92.739,56.128,7.174,0.063,962.954,946.741,105.55,-94.519,47.984,7.427,0.203,960.314,954.897,100.85,0,0,0.000,0.000,8.000,8.000,.00
02:23.148,-94.593,47.995,6.945,0.013,956.732,954.892,101.56,-93.653,47.86,6.733,-0.113,960.174,954.956,100.55,-93.37,50.837,7.143,0.007,958.138,951.985,102.25,-92.624,54.152,7.208,0.055,951.599,948.595,104.18,-93.545,50.06,7.046,-0.032,955.424,952.767,101.85,-92.945,51.779,7.234,0.053,956.030,950.981,102.79,-93.604,48.753,7.047,-0.004,971.703,954.062,101.03,-94.15,49.951,6.907,-0.020,965.558,952.955,102.35,-95.217,49.768,7.229,0.022,980.336,953.274,102.90,-95.474,50.502,7.382,0.106,972.264,952.580,103.61,-93.751,52.659,7.123,0.003,967.664,950.265,103.77,-93.637,51.507,6.918,-0.039,964.501,951.377,103.09,-92.926,55.2,7.209,0.081,964.382,947.684,105.26,-94.656,47.539,7.451,0.204,961.639,955.351,100.76,0,0,0.000,0.000,8.000,8.000,.00
02:23.248,-94.586,46.913,6.993,0.042,956.732,955.971,100.82,-93.7,47.184,6.738,-0.103,960.174,955.634,100.06,-93.514,50.185,7.132,-0.001,958.138,952.639,101.97,-92.727,53.381,7.209,0.053,951.599,949.369,103.79,-93.526,49.448,7.022,-0.045,955.424,953.372,101.54,-93.065,51.117,7.249,0.059,956.030,951.653,102.34,-93.667,47.835,7.058,0.004,971.703,954.982,100.66,-94.297,49.039,6.919,-0.011,965.558,953.879,101.89,-95.214,48.961,7.230,0.021,980.336,953.982,102.52,-95.6,50.023,7.421,0.123,972.264,953.072,103.22,-93.947,52.013,7.108,-0.007,967.664,950.937,103.53,-93.773,50.666,6.920,-0.034,964.501,952.196,102.63,-93.018,54.456,7.244,0.098,964.382,948.394,104.74,-94.744,46.918,7.475,0.205,961.639,955.978,100.55,0,0,0.000,0.000,8.000,8.000,.00
02:23.348,-94.63,46.229,7.052,0.070,957.824,956.605,100.05,-93.71,46.396,6.776,-0.078,961.510,956.415,99.62,-93.558,49.447,7.126,-0.004,959.416,953.377,101.61,-92.846,52.433,7.220,0.056,953.114,950.320,103.31,-93.568,48.638,7.008,-0.050,955.424,954.174,101.10,-93.137,50.391,7.254,0.058,957.522,952.386,101.95,-93.712,47.021,7.046,-0.002,971.703,955.798,100.06,-94.363,48.342,6.947,0.003,965.558,954.528,101.35,-95.296,48.1,7.224,0.017,981.796,954.840,101.95,-95.75,49.151,7.428,0.120,972.264,953.957,102.97,-94.069,51.346,7.087,-0.017,967.664,951.615,103.21,-93.886,49.868,6.929,-0.027,964.501,953.002,102.13,-93.201,53.366,7.277,0.111,966.077,949.496,104.28,-94.698,46.132,7.425,0.169,962.728,956.704,100.17,0,0,0.000,0.000,8.000,8.000,.00
02:23.448,-94.746,45.763,7.111,0.097,957.824,957.074,99.60,-93.729,45.495,6.814,-0.054,961.510,957.316,99.07,-93.697,48.717,7.120,-0.007,959.416,954.105,101.12,-93.02,51.666,7.231,0.059,953.114,951.106,102.73,-93.564,47.841,6.994,-0.055,956.852,954.968,100.55,-93.131,49.653,7.259,0.058,957.522,953.117,101.49,-93.711,45.958,7.034,-0.007,973.452,956.853,99.51,-94.297,47.784,6.975,0.018,967.195,955.080,100.91,-95.386,47.392,7.217,0.012,981.796,955.552,101.40,-95.965,48.32,7.435,0.117,973.651,954.670,102.46,-94.254,50.666,7.067,-0.028,969.021,952.259,102.82,-94.007,49.109,6.938,-0.021,966.166,953.772,101.65,-93.38,52.39,7.310,0.123,967.182,950.461,103.64,-94.74,45.283,7.375,0.133,962.728,957.555,99.58,0,0,0.000,0.000,8.000,8.000,.00
02:23.548,-94.77,45.372,7.169,0.124,958.992,957.466,99.35,-93.725,44.747,6.852,-0.030,963.206,958.059,98.45,-93.85,48.014,7.114,-0.010,960.902,954.817,100.70,-93.163,50.801,7.242,0.062,954.860,951.983,102.31,-93.642,47.106,6.980,-0.060,956.852,955.708,99.99,-93.259,48.854,7.264,0.057,958.986,953.927,100.96,-93.763,45.155,7.022,-0.013,974.516,957.658,98.76,-94.49,47.093,7.003,0.032,967.195,955.784,100.47,-95.381,46.648,7.210,0.008,983.381,956.205,100.96,-96.023,47.41,7.441,0.114,973.651,955.583,102.02,-94.503,49.783,7.046,-0.038,969.021,953.166,102.47,-94.137,48.424,6.947,-0.014,966.166,954.430,101.20,-93.566,51.602,7.343,0.135,967.182,951.270,103.08,-94.757,44.436,7.326,0.097,964.370,958.334,99.01,0,0,0.000,0.000,8.000,8.000,.00
